"session_ID","island_code","site_code","lat","long","session_year","session_date","start","end","flagged","DateTime_h","Longitude360","Latitude","tot_precip","wind_u","wind_v","wave_height","wave_dir","wave_period","tot_cloud","low_cloud","pressure","surface_pressure","sst","temp_c","dew_point","Moonup","MoonAltitude","Illu","wind_sp_mdnt","subisland_code","site_name","session_month","session_day","series_ID","app_sunset","std_ending","net_open_1","net_close_1","net_open_2","net_close_2","net_open_3","net_close_3","net_open_4","net_close_4","net_open_5","net_close_5","min","min_std","ASSP","ASSPstd","CPUEraw","CPUEstd","BPfreq_Y","BPfreq_N","net_mesh","net_dim","spp_audio_file","dB_level","speaker_system","org","notes","flagged_notes","moonT","moonT_std","moonIndex","moonIndex_std","wind_sp"
"2015-09-10_SBI_AP","SBI","AP",33.487622,-119.028535,2015,2015-09-10,2015-09-10 21:07:00,2015-09-11 00:55:00,"N",2015-09-11,240.971465,33.487622,0,1.91662300597317,-0.127128196046773,1.21114182791567,188.184675115825,10.5671828895394,0.39898982192178,0,101056.011733592,101251.423424076,295.712700904665,295.610392453158,294.686602641263,0,-45.9556111331033,0.0359571931657784,1.92083453875021,"SBI","Arch Point",9,10,1,2015-09-10 19:11:42,2015-09-11 00:29:42,2015-09-10 21:07:00,2015-09-11 00:55:00,NA,NA,NA,NA,NA,NA,NA,NA,228,202.7,1,1,0.0043859649122807,0.00493339911198816,1,0,38,"12 x 2.6","ASSP","~100","Triangular speakers with iPod.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Loud south swell",NA,0,0,0,0,1.92083453875021
"2015-09-10_SMI_PI","SMI","PI",34.056323,-120.332024,2015,2015-09-10,2015-09-10 20:04:00,2015-09-11 01:04:00,"N",2015-09-11,239.667976,34.056323,0,1.55202034758788,-2.94668641165412,1.27535290493005,223.248466856357,10.010850178321,0.610410022431447,0,101070.371014413,101014.365935388,294.749558890535,294.934768462311,293.406899145252,0,-45.598841510856,0.0359571931657784,3.33042459274397,"PI","Prince Island",9,10,3,2015-09-10 19:17:13,2015-09-11 00:35:13,2015-09-10 20:04:00,2015-09-11 01:04:00,NA,NA,NA,NA,NA,NA,NA,NA,300,271.216666666667,1,1,0.00333333333333333,0.00368708904320039,1,0,NA,NA,NA,NA,NA,"USGS WERC","100DB, obs: MC, EK. Clouds=10%, winds=3knots. First fly-by 21:07",NA,0,0,0,0,3.33042459274397
"2015-09-11_SBI_ESP","SBI","ESP",33.482528,-119.041599,2015,2015-09-11,2015-09-11 21:03:00,2015-09-12 00:47:00,"N",2015-09-12,240.958401,33.482528,0,1.04682052025777,0.250458987020077,1.23124775014581,188.437211362419,10.3433670610642,0.0991561503364717,0,101259.885434628,101456.425570896,295.695692069819,295.791339918915,294.523819199075,0,-49.9376609624925,0.00892488698697358,1.07636560044061,"SBI","Elephant Seal Point",9,11,1,2015-09-11 19:10:22,2015-09-12 00:28:22,2015-09-11 21:03:00,2015-09-12 00:47:00,NA,NA,NA,NA,NA,NA,NA,NA,224,205.366666666667,NA,NA,NA,NA,NA,NA,38,"12 x 2.6","ASSP","~100","Triangular speakers with iPod.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","4 boats anchored near Shag Rock",NA,0,0,0,0,1.07636560044061
"2015-09-15_SCI_SR","SCI","SR",34.047666,-119.547674,2015,2015-09-15,2015-09-15 20:45:00,2015-09-16 02:00:00,"N",2015-09-16,240.452326,34.047666,3.75260140082247e-06,4.45003199341943,-1.51629955266194,0.983491638621641,274.113004821504,5.90970811732254,0.643645186394641,0.643645186394641,101266.626221713,101365.707686395,295.219478176091,292.596770991094,288.055997877296,0,-41.6239352974339,0.0800294017196295,4.70127100642575,"SR","Scorpion Rock",9,15,1,2015-09-15 19:07:03,2015-09-16 00:25:03,2015-09-15 20:45:00,2015-09-16 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,315,220.05,NA,NA,NA,NA,NA,NA,38,"12 x 2.6","ASSP","~100","Large CD player with bullhorn speaker.","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","~0900 fog and mist set in",NA,1,1,0.0716312918451361,0.0716312918451361,4.70127100642575
"2014-06-23_SCI_SR","SCI","SR",34.047666,-119.547674,2014,2014-06-23,2014-06-23 22:30:00,2014-06-24 02:30:00,"N",2014-06-24,240.452326,34.047666,0,2.99097260277287,1.53928123274925,0.999796954209679,263.503099713062,7.55416934245175,0.887171348786108,0,101291.942974341,101391.285806388,292.295739548458,290.186538387774,287.207641643474,0,-34.8727104512122,0.0904108119326644,3.36382279914266,"SR","Scorpion Rock",6,23,1,2014-06-23 20:14:22,2014-06-24 01:32:22,2014-06-23 22:30:00,2014-06-24 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,240,182.366666666667,9,9,0.0375,0.049351124108938,1,0,NA,NA,NA,NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Net at lower terrace of SE side of Scorpion Rock. Many ASSP seen flying just above net, several bounced out [no # specified]. Used vocalization start/end for net open/closed.",NA,0,0,0,0,3.36382279914266
"2014-07-02_SBI_ESP","SBI","ESP",33.482528,-119.041599,2014,2014-07-02,2014-07-02 21:00:00,2014-07-03 01:00:00,"Y",2014-07-03,240.958401,33.482528,0,3.65247810082847,-1.26211491736809,1.08297705202535,253.018290216492,7.76307429495999,0,0,101136.383946828,101335.778466574,292.83950848957,291.722165878766,289.06919685813,0,-7.57468490255898,0.291080583922863,3.86439262260896,"SBI","Elephant Seal Point",7,2,1,2014-07-02 20:11:11,2014-07-03 01:29:11,2014-07-02 21:00:00,2014-07-03 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,240,240,15,15,0.0625,0.0625,0.733333333333333,0.266666666666667,30,"18 x 2.6 ","Multiple",NA,"Triangle speaker connected to iPod","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Net on terrace of westside of Eseal Cove. Used 2 nets. Used vocalization start/end for net open/closed.","Changing vocalization playback.",3,3,0.851620363764219,0.851620363764219,3.86439262260896
"2014-07-04_SBI_ESP","SBI","ESP",33.482528,-119.041599,2014,2014-07-04,2014-07-04 21:00:00,2014-07-05 01:10:00,"Y",2014-07-05,240.958401,33.482528,0,-2.48518976457166,0.556520606717897,1.14620887697347,217.060546389836,10.7359614783558,0.00704988326491995,0,101564.30388888,101764.446513589,293.111480534845,292.818412269093,290.154968107345,1,5.54033361935792,0.479027323720194,2.5467397494902,"SBI","Elephant Seal Point",7,4,2,2014-07-04 20:10:59,2014-07-05 01:28:59,2014-07-04 21:00:00,2014-07-05 01:10:00,NA,NA,NA,NA,NA,NA,NA,NA,250,250,38,38,0.152,0.152,0.5,0.5,30,NA,"Multiple",NA,"Triangle speaker connected to iPod","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Net on terrace west side of Eseal Cove. 1 net used. Used vocalization start/end for net open/closed.","Changing vocalization playback.",4,4,1.89131417050945,1.89131417050945,2.5467397494902
"2014-07-05_SBI_AP","SBI","AP",33.487622,-119.028535,2014,2014-07-05,2014-07-05 21:00:00,2014-07-06 01:00:00,"Y",2014-07-06,240.971465,33.487622,0,3.23335629671691,0.150383330081999,1.1108360461981,197.535094690796,11.7279705925705,0,0,101605.182891635,101805.572406269,293.525393683603,292.861278717938,290.531847383932,1,12.2302308605948,0.579608125181815,3.23685157019679,"SBI","Arch Point",7,5,1,2014-07-05 20:10:48,2014-07-06 01:28:48,2014-07-05 21:00:00,2014-07-06 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,240,240,18,18,0.075,0.075,0.411764705882353,0.588235294117647,30,NA,"Multiple",NA,"Triangle speaker connected to iPod","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","On arch, 1 net. Used vocalization start/end for net open/closed. Ran out of bands at end of night, same night recaps UNK.","Changing vocalization playback.",5,5,2.87695522079615,2.87695522079615,3.23685157019679
"2014-07-06_SBI_AP","SBI","AP",33.487622,-119.028535,2014,2014-07-06,2014-07-06 20:55:00,2014-07-07 00:29:00,"Y",2014-07-07,240.971465,33.487622,0,4.87371902031571,-0.697820106292018,1.40970371362885,209.055082850289,10.4962314103595,0.00125127798208535,0.00125127798208535,101251.063971587,101450.073125372,293.798836984146,292.769872319665,289.41507740634,1,18.8429434861302,0.680138067637829,4.92342258898549,"SBI","Arch Point",7,6,2,2014-07-06 20:10:38,2014-07-07 01:28:38,2014-07-06 20:55:00,2014-07-07 00:29:00,NA,NA,NA,NA,NA,NA,NA,NA,214,214,NA,NA,NA,NA,NA,NA,30,"18 x 2.6 ","Multiple",NA,"Triangle speaker connected to iPod","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","2 nets used. Used vocalization start/end for net open/closed. No net close time recorded, only capture at 00:29, used as end time.","Changing vocalization playback.",6,6,4.04355576902201,4.04355576902201,4.92342258898549
"2014-07-07_SBI_SRO","SBI","SRO",33.484214,-119.034674,2014,2014-07-07,2014-07-07 21:20:00,2014-07-08 02:00:00,"Y",2014-07-08,240.965326,33.484214,0,2.71829094708583,-1.31424702226151,1.34608656372675,208.220855635393,10.5728138015826,0,0,101208.858804915,101407.685702242,293.485109313167,292.951424338304,290.074208262362,1,25.1373095139572,0.776106086801634,3.01932954619598,"SBI","Shag Rock Overlook",7,7,1,2014-07-07 20:10:28,2014-07-08 01:28:28,2014-07-07 21:20:00,2014-07-08 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,280,248.466666666667,1,1,0.00357142857142857,0.00402468473302924,1,0,30,"18 x 2.6 ","Multiple",NA,"Triangle speaker connected to iPod","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","2 nets used. Did not band any ASSP; therefore, same night recaps UNK.","Changing vocalization playback.",6,6,4.6449828333397,4.6449828333397,3.01932954619598
"2014-07-11_SCI_LSH","SCI","LSH",34.044894,-119.546629,2014,2014-07-11,2014-07-11 21:20:00,2014-07-12 03:00:00,"N",2014-07-12,240.453371,34.044894,0,7.27658044778013,-0.95777614285515,1.16053525876244,280.804197442963,5.35017124165722,0.802679566020173,0.0175484107243679,101452.674041132,101551.500173577,293.176986424162,291.968017570674,289.008830913396,1,37.2048196417814,0.999474694683105,7.33934316903349,"SCI","Little Scorpion Headland",7,11,1,2014-07-11 20:12:53,2014-07-12 01:30:53,2014-07-11 21:20:00,2014-07-11 22:50:00,2014-07-11 23:20:00,2014-07-12 03:00:00,NA,NA,NA,NA,NA,NA,310,220.883333333333,17,NA,0.0548387096774194,NA,0.529411764705882,0.470588235294118,NA,NA,"ASSP",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Used 1 net. NW swell 2-5ft. Wx 5-10 kts NW, clear, ~65 degrees, full moon.",NA,7,6,6.99559172145017,5.99564882833585,7.33934316903349
"2014-07-12_SCI_HT","SCI","HT",34.04733,-119.546765,2014,2014-07-12,2014-07-12 21:19:00,2014-07-13 01:40:00,"N",2014-07-13,240.453235,34.04733,0,4.41886115876369,0.621685737834671,1.24332617837459,282.683901255824,6.01182622932684,0.898768559351777,0,101273.376679497,101370.596707003,293.321835008296,292.770502708619,289.64267333311,1,34.8077912030407,0.989958061712622,4.46237908486688,"SR","HighTerrace",7,12,1,2014-07-12 20:12:34,2014-07-13 01:30:34,2014-07-12 21:19:00,2014-07-13 01:40:00,NA,NA,NA,NA,NA,NA,NA,NA,261,251.566666666667,10,10,0.0383141762452107,0.0397508943951238,0.7,0.3,NA,NA,"ASSP",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Assumed 0 bounce-outs , none mentioned.",NA,6,6,5.94233387476565,5.94233387476565,4.46237908486688
"2014-07-16_SBI_ESP","SBI","ESP",33.482528,-119.041599,2014,2014-07-16,2014-07-16 21:50:00,2014-07-17 00:00:00,"N",2014-07-17,240.958401,33.482528,4.8669653209682e-07,3.13469370334866,-0.097244168161744,0.822112058180873,217.806438106892,11.130004595986,0.68560877725726,0.673645338989517,101571.001016663,101770.75416584,294.252438995256,292.028534910221,288.39456663792,1,9.82988030702851,0.696776925668614,3.13620169027045,"SBI","Elephant Seal Point",7,16,1,2014-07-16 20:07:36,2014-07-17 01:25:36,2014-07-16 21:50:00,2014-07-17 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,130,130,12,12,0.0923076923076923,0.0923076923076923,1,0,30,"18 x 2.6 ",NA,NA,"Triangle speaker connected to iPod","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","2 nets, 2 speakers. Assumed 0 bounce-outs , none mentioned.",NA,1,1,0.696776925668614,0.696776925668614,3.13620169027045
"2014-07-17_SBI_ESP","SBI","ESP",33.482528,-119.041599,2014,2014-07-17,2014-07-17 21:35:00,2014-07-18 02:43:00,"N",2014-07-18,240.958401,33.482528,0,3.86262165599469,-2.13708889409278,0.867850130218301,228.498812404269,9.32621744800214,0.254268841652297,0.0603665328918255,101566.259980659,101766.717268399,294.299168864962,292.285733603293,287.907560299992,1,2.00799786765067,0.588206331102365,4.41440766112667,"SBI","Elephant Seal Point",7,17,2,2014-07-17 20:07:09,2014-07-18 01:25:09,2014-07-17 21:35:00,2014-07-18 02:43:00,NA,NA,NA,NA,NA,NA,NA,NA,308,230.15,32,32,0.103896103896104,0.139039756680426,0.96875,0.03125,30,"18 x 2.6 ",NA,NA,"CD player with bullhorn speaker","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","2 nets, 1 call back CD player in middle. Assumed 0 bounce-outs, none mentioned.",NA,4,3,2.32531579429418,1.75086501161744,4.41440766112667
"2014-07-19_SBI_NTP","SBI","NTP",33.480059,-119.028972,2014,2014-07-19,2014-07-19 21:16:00,2014-07-20 01:15:00,"N",2014-07-20,240.971028,33.480059,1.0545091528761e-05,0.879826165936616,-1.02963390905959,0.706582003853813,233.810751833207,9.05360944399429,0.496894694276166,0.0502342331344514,101429.864021752,101629.210449316,293.670942865483,292.599667302191,289.251110448344,0,-13.0075720054435,0.373592219765623,1.35434119369975,"SBI","Nature Trail Plot",7,19,1,2014-07-19 20:06:07,2014-07-20 01:24:07,2014-07-19 21:16:00,2014-07-19 22:04:00,2014-07-19 22:04:00,2014-07-19 22:20:00,2014-07-19 22:20:00,2014-07-19 22:43:00,2014-07-19 22:43:00,2014-07-19 23:43:00,2014-07-19 23:43:00,2014-07-20 01:15:00,239,239,10,10,0.0418410041841004,0.0418410041841004,0.6,0.4,NA,NA,NA,NA,"Multiple","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Single net, single speaker in center. Switched to iPod at 22:04, changed batteries, start CD player 22:20, at 22:43 used iPod. At 23:43 used CD player. Assumed 0 bounce-outs.",NA,1,1,0.365163769810538,0.365163769810538,1.35434119369975
"2014-07-20_SBI_AP","SBI","AP",33.487622,-119.028535,2014,2014-07-20,2014-07-20 23:22:00,2014-07-21 04:26:00,"N",2014-07-21,240.971465,33.487622,8.59830540037455e-06,4.00595432116351,-1.46958660508582,0.711177003930025,244.032160936218,7.63067205799237,0.978880869180413,0.978880869180413,101550.445475943,101749.812760365,294.07200004559,292.989247675521,289.540703831869,0,-19.8499106861217,0.276888848927608,4.26700771186276,"SBI","Arch Point",7,20,1,2014-07-20 20:05:37,2014-07-21 01:23:37,2014-07-20 23:22:00,2014-07-21 02:10:00,2014-07-21 02:30:00,2014-07-21 04:26:00,NA,NA,NA,NA,NA,NA,284,121.616666666667,47,47,0.165492957746479,0.386460189118815,0.844444444444444,0.155555555555556,NA,NA,NA,NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","1 net, middle Arch, speaker to south. Call back off 02:10-02:30.",NA,4,1,1.05478376400468,0.269312123281637,4.26700771186276
"2014-07-25_SCI_LSH","SCI","LSH",34.044894,-119.546629,2014,2014-07-25,2014-07-25 21:15:00,2014-07-26 00:09:00,"N",2014-07-26,240.453371,34.044894,0,2.18535756873453,0.715734873014017,0.780959353095806,264.509274100224,8.62413876851497,0.305845909694352,0,101266.812168106,101365.550585201,293.244979435481,290.736237555322,289.144246411044,0,-39.3888884037098,0.00398675414128036,2.29957911620229,"SCI","Little Scorpion Headland",7,25,1,2014-07-25 20:05:54,2014-07-26 01:23:54,2014-07-25 21:15:00,2014-07-26 00:09:00,NA,NA,NA,NA,NA,NA,NA,NA,174,174,11,NA,0.0632183908045977,NA,0.818181818181818,0.181818181818182,NA,NA,"ASSP",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","1 net. Used last capture time as net close time (did not record). Wx foggy 80% NW wind 6-10 kts, 1-2 ft swell, new moon.",NA,0,0,0,0,2.29957911620229
"2014-08-08_SBI_ESP","SBI","ESP",33.482528,-119.041599,2014,2014-08-08,2014-08-08 11:35:00,2014-08-09 03:30:00,"N",2014-08-09,240.958401,33.482528,2.92017919258005e-06,1.19523571638943,0.770684929523296,1.21042328055424,238.444822602249,9.90881072468391,0.931515419712206,0.931515419712206,101329.871262379,101529.801849831,294.196286085857,292.420006450412,289.838454775493,1,40.0131322000907,0.966721126152716,1.42216162173196,"SBI","Elephant Seal Point",8,8,1,2014-08-08 19:51:15,2014-08-09 01:09:15,2014-08-08 23:35:00,2014-08-09 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,235,94.25,3,3,0.0127659574468085,0.0318302387267905,1,0,NA,NA,NA,NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","1 net, too much light in the sky for ASSP it seems.",NA,10,8,9.65600197492513,7.71030041501359,1.42216162173196
"2014-08-21_SBI_AP","SBI","AP",33.487622,-119.028535,2014,2014-08-21,2014-08-21 23:04:00,2014-08-22 02:10:00,"N",2014-08-22,240.971465,33.487622,0,1.118713941218,-0.668583858277465,1.11734803792036,189.226361688076,9.81943335622471,0.0261242427479285,0.0261242427479285,101412.491274434,101611.801329101,294.508192202694,292.973487951681,289.884137112049,0,-35.6924447322625,0.0956506669201405,1.30327482052892,"SBI","Arch Point",8,21,1,2014-08-21 19:37:13,2014-08-22 00:55:13,2014-08-21 23:04:00,2014-08-22 00:16:00,2014-08-22 00:26:00,2014-08-22 02:10:00,NA,NA,NA,NA,NA,NA,176,101.216666666667,9,9,0.0511363636363636,0.0889181623579776,0.777777777777778,0.222222222222222,NA,NA,NA,NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","1 net speaker east on Arch. Paused callback 00:16-00:26 due to BNOW.",NA,0,0,0,0,1.30327482052892
"2014-08-22_SBI_SRO","SBI","SRO",33.484214,-119.034674,2014,2014-08-22,2014-08-22 22:57:00,2014-08-23 01:57:00,"N",2014-08-23,240.965326,33.484214,0,2.45959296604941,-1.22336808265,1.2149508487635,193.488195172102,10.517767278638,0.536004760960127,0.536004760960127,101365.51191766,101565.88162071,294.602597749064,292.589581078933,289.557018952067,0,-41.093763347498,0.0473038003669599,2.74703968378444,"SBI","Shag Rock Overlook",8,22,1,2014-08-22 19:36:03,2014-08-23 00:54:03,2014-08-22 22:57:00,2014-08-23 01:57:00,NA,NA,NA,NA,NA,NA,NA,NA,180,117.05,3,3,0.0166666666666667,0.0256300726185391,0.333333333333333,0.666666666666667,NA,NA,NA,NA,"CD player with bullhorn speaker","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","1 net at Shag Rock Overlook Bench, Josh Adams CD player. Move to Peninsula N of Shag Overlook at ~-1:00.",NA,0,0,0,0,2.74703968378444
"2012-06-16_ANI_FC","ANI","FC",34.007333,-119.411358,2012,2012-06-16,2012-06-16 21:40:00,2012-06-17 02:20:00,"Y",2012-06-17,240.588642,34.007333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-33.9140436999486,0.0497313864743757,NA,"WAI","Frenchy's Beach",6,16,1,2012-06-16 20:12:13,2012-06-17 01:30:13,2012-06-16 21:40:00,2012-06-17 01:50:00,2012-06-17 01:50:00,2012-06-17 02:20:00,NA,NA,NA,NA,NA,NA,280,230.216666666667,NA,NA,NA,NA,NA,NA,30,"9 x 2.6","Multiple",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Speakers standardized to HRC CD player. ASSP vocals on net_open_1 to net_close_1. BLSP vocals on net_open_2 to net_close_2.","Changing vocalization playback.",0,0,0,0,NA
"2011-06-04_SBI_SRO","SBI","SRO",33.484214,-119.034674,2011,2011-06-04,2011-06-04 22:00:00,2011-06-05 01:05:00,"N",2011-06-05,240.965326,33.484214,0,-0.669273601738804,2.86398411569861,1.24131370702,247.448729481086,9.16471959503604,0.59319732043398,0.531548990584896,101622.145440084,101825.73562747,288.122017629517,287.996694815851,285.72689034847,0,-14.566279511363,0.125139332419048,2.94114470384549,"SBI","Shag Rock Overlook",6,4,1,2011-06-04 20:03:50,2011-06-05 01:21:50,2011-06-04 22:00:00,2011-06-05 01:05:00,NA,NA,NA,NA,NA,NA,NA,NA,185,185,7,7,0.0378378378378378,0.0378378378378378,0.5,0.5,38,"9 x 2.6",NA,NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Heard BLSP and pissed off BNOW west, down to lower NPK.",NA,1,1,0.119210812476962,0.119210812476962,2.94114470384549
"2011-06-24_ANI_FC","ANI","FC",34.007333,-119.411358,2011,2011-06-24,2011-06-24 21:10:00,2011-06-25 02:07:00,"Y",2011-06-25,240.588642,34.007333,0,3.13520126711827,0.470641906830486,1.08331125380546,262.490976287205,8.58503066810013,0.0674164161567455,0.0537286557917385,101102.694882731,100895.746881342,289.861364733862,288.618605408532,286.67700279927,0,-16.6813121147879,0.333751616438392,3.17032976042005,"WAI","Frenchy's Beach",6,24,1,2011-06-24 20:13:49,2011-06-25 01:31:49,2011-06-24 21:10:00,2011-06-25 01:10:00,2011-06-25 01:13:00,2011-06-25 02:07:00,NA,NA,NA,NA,NA,NA,294,258.816666666667,11,11,0.0374149659863946,0.0425011269238199,0.363636363636364,0.636363636363636,30,"18 x 2.6 ","Multiple",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Used 2 nets at Frenchy's Cove that night. Net set up on north beach towards west side. Another net up slope and to the east. ","Used 2 nets at Frenchy's Cove that night. Net set up on north beach towards west side. Another net up slope and to the east. Changing vocalization playback.",2,1,0.64880158898011,0.326265458140647,3.17032976042005
"2011-06-26_ANI_CC","ANI","CC",34.014197,-119.371283,2011,2011-06-26,2011-06-26 21:36:00,2011-06-27 02:53:00,"N",2011-06-27,240.628717,34.014197,0,4.85757456103323,-0.176254920691123,1.16625040193804,268.267982529828,6.96277610591139,0.00518822577937833,0.00518822577937833,100910.676033449,100706.206821372,290.426760220638,289.147783789662,287.142830736508,0,-25.6022704773598,0.167770884849177,4.86077117472784,"EAI","Cathedral Cove",6,26,1,2011-06-26 20:13:53,2011-06-27 01:31:53,2011-06-26 21:36:00,2011-06-27 00:42:00,2011-06-27 00:42:00,2011-06-27 02:53:00,NA,NA,NA,NA,NA,NA,317,235.883333333333,3,3,0.00946372239747634,0.01271815162863,0.333333333333333,0.666666666666667,38,"9 x 2.6","ASSP",NA,"Multiple","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Net site #6 in Harry Carter's map. Start with mp3, speakers died 0:42. BNOW flying around. Switched to stereo for net_open_2, CD briefly stopped 0:46. ",NA,1,0,0.158629930287385,0,4.86077117472784
"2011-06-30_SBI_ESP","SBI","ESP",33.482528,-119.041599,2011,2011-06-30,2011-06-30 22:00:00,2011-07-01 01:33:00,"Y",2011-07-01,240.958401,33.482528,0,2.85584921571487,0.560037688559357,1.15492454190812,275.971675790193,6.7846279241086,0.00296034059176292,0.00296034059176292,100986.358950834,101187.062287321,290.597489766606,290.561614029531,288.070875541702,0,-33.1170366658338,5.01269321558917e-05,2.91024345296165,"SBI","Elephant Seal Point",6,30,1,2011-06-30 20:11:17,2011-07-01 01:29:17,2011-06-30 22:00:00,2011-07-01 01:00:00,2011-07-01 01:00:00,2011-07-01 01:33:00,NA,NA,NA,NA,NA,NA,213,209.283333333333,13,13,0.0610328638497653,0.0621167476308036,0.538461538461538,0.461538461538462,38,"9 x 2.6","Multiple",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","ASSP vocals on at first; net_open_2 to net_close_2 BLSP vocals on","Changing vocalization playback.",0,0,0,0,2.91024345296165
"2011-07-01_SBI_SRO","SBI","SRO",33.484214,-119.034674,2011,2011-07-01,2011-07-01 22:00:00,2011-07-02 01:34:00,"Y",2011-07-02,240.965326,33.484214,0,2.45932648290441,1.08624043002689,1.21193537878803,275.758737521584,7.48558164347592,0.00125127798208535,0.00125127798208535,100692.624259915,100892.574662765,290.873508685609,290.712135880164,288.192046977573,0,-31.317940196022,0.0105147600176017,2.68853213135718,"SBI","Shag Rock Overlook",7,1,1,2011-07-01 20:11:14,2011-07-02 01:29:14,2011-07-01 22:00:00,2011-07-02 01:00:00,2011-07-02 01:00:00,2011-07-02 01:34:00,NA,NA,NA,NA,NA,NA,214,209.233333333333,5,5,0.0233644859813084,0.0238967659710053,0.6,0.4,38,"9 x 2.6","Multiple",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","BNOW seen/heard frequently in area. ASSP vocals on for net_open_1 to net_close_1. BLSP vocals on for net_open_2 to net_close_2.","Changing vocalization playback.",0,0,0,0,2.68853213135718
"2011-07-02_SBI_SRO","SBI","SRO",33.484214,-119.034674,2011,2011-07-02,2011-07-02 22:15:00,2011-07-03 02:36:00,"Y",2011-07-03,240.965326,33.484214,0,3.21522026905479,-0.346048221655368,1.14679665338113,280.888123916049,7.50510562684086,0.0140692475546671,0.0140692475546671,100655.761639174,100855.565446035,290.955987132477,290.7820210251,288.467290702763,0,-27.9717017303872,0.0452990651252397,3.23378891553726,"SBI","Shag Rock Overlook",7,2,2,2011-07-02 20:11:10,2011-07-03 01:29:10,2011-07-02 22:15:00,2011-07-03 01:14:00,2011-07-03 01:14:00,2011-07-03 01:58:00,2011-07-03 01:58:00,2011-07-03 02:36:00,NA,NA,NA,NA,261,194.166666666667,14,14,0.053639846743295,0.0721030042918454,0.357142857142857,0.642857142857143,38,"9 x 2.6","Multiple",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Re-tared pesola at 1:26, it was wet & had gained 3 grams. ASSP vocals on net_open_1 to net_close_1. BLSP vocals on net_open_2 to net_close_2. LESP vocals on net_open_3 to net_close_3.","Changing vocalization playback.",0,0,0,0,3.23378891553726
"2011-07-03_SBI_NCliffs","SBI","NCliffs",33.488461,-119.030192,2011,2011-07-03,2011-07-03 22:20:00,2011-07-04 01:45:00,"Y",2011-07-04,240.969808,33.488461,0,0.315603131917435,2.53065717463516,1.01299287824196,271.807250157272,9.03767550250947,0,0,100917.548725451,101118.595236369,291.185858395552,290.294840928187,288.41753819267,0,-23.2828234919965,0.103650707396243,2.55026098123477,"SBI","North Cliffs",7,3,1,2011-07-03 20:11:05,2011-07-04 01:29:05,2011-07-03 22:20:00,2011-07-04 00:00:00,2011-07-04 00:00:00,2011-07-04 00:52:00,2011-07-04 00:52:00,2011-07-04 01:45:00,NA,NA,NA,NA,205,189.083333333333,1,1,0.0048780487804878,0.00528867342441605,1,0,38,"9 x 2.6","Multiple",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Netting at cliffs below weather station. BLSP vocals on net_open_1 to net_close_1. LESP vocals on net_open_2 to net_close_2. BLSP vocals on net_open_3 to net_close_3.","Changing vocalization playback.",0,0,0,0,2.55026098123477
