"session_ID","island_code","subisland_code","site_code","site_name","lat","long","session_date","session_year","session_month","session_day","series_ID","app_sunset","std_ending","net_open_1","net_close_1","net_open_2","net_close_2","net_open_3","net_close_3","net_open_4","net_close_4","net_open_5","net_close_5","min","min_std","ASSP","ASSPstd","CPUEraw","CPUEstd","BPfreq_Y","BPfreq_N","net_mesh","net_dim","spp_audio_file","dB_level","speaker_system","org","notes","flagged","flagged_notes"
"2009-08-22_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,2009-08-22,2009,8,22,1,2009-08-22 19:35:43,2009-08-23 00:53:43,2009-08-22 21:55:00,2009-08-22 23:55:00,2009-08-22 23:58:00,2009-08-23 01:10:00,NA,NA,NA,NA,NA,NA,192,175.716666666667,2,2,0.0104166666666667,0.0113819595940434,1,0,38,"9 x 2.6","ASSP",NA,"CD player","Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Unknown CD on (likely ASSP).","N",NA
"2009-04-23_SBI_Sutil","SBI","Sutil","Sutil","Sutil Island",33.464653,-119.049628,2009-04-23,2009,4,23,1,2009-04-23 19:34:02,2009-04-24 00:52:02,2009-04-23 20:00:00,2009-04-24 00:40:00,NA,NA,NA,NA,NA,NA,NA,NA,280,280,NA,NA,NA,NA,NA,NA,38,"9 x 2.6","None",NA,NA,"Calif. Institute of Env'l Studies (CIES)/Channel Islands National Park (CHIS)","Mist-netting in potential CAAU habitat. Did not appear to use vocalizations. Did not band ASSP; therefore, same night recaps UNK. ""Mist-net is too long and too wide; see about 3-tier nets.""","Y","CAAU work"
"2007-06-18_SMI_PI","SMI","PI","PI","Prince Island",34.056323,-120.332024,2007-06-18,2007,6,18,1,2007-06-18 20:16:25,2007-06-19 01:34:25,2007-06-18 21:30:00,2007-06-19 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,240,240,39,39,0.1625,0.1625,0.157894736842105,0.842105263157895,NA,NA,NA,NA,NA,"USGS WERC","CLEAR 2/5 MOON, <5KTS, David Mazurkiewicz","N",NA
"2006-04-29_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2006-04-29,2006,4,29,1,2006-04-29 19:41:24,2006-04-30 00:59:24,2006-04-29 21:00:00,2006-04-30 02:01:00,NA,NA,NA,NA,NA,NA,NA,NA,301,239.4,13,13,0.0431893687707641,0.0543024227234754,0.153846153846154,0.846153846153846,NA,NA,NA,NA,NA,"USGS WERC","PRTLT CLDY TO CLR, 10-12 KTS NW, 5 ANCHOR LIGHTS, 0 MOON, 2153 FIRST VOCAL","N",NA
"2006-04-30_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2006-04-30,2006,4,30,2,2006-04-30 19:42:12,2006-05-01 01:00:12,2006-04-30 21:00:00,2006-05-01 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,300,240.2,24,24,0.08,0.0999167360532889,0.416666666666667,0.583333333333333,NA,NA,NA,NA,NA,"USGS WERC","OVERCAST - FOGGY, VAR 5KTS, 0 BOATS, 2110 FIRST VOCAL, CAUGHT BAOW","N",NA
"2006-06-02_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2006-06-02,2006,6,2,1,2006-06-02 20:06:21,2006-06-03 01:24:21,2006-06-02 22:30:00,2006-06-03 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,174.35,51,51,0.188888888888889,0.292515055921996,0.294117647058824,0.705882352941177,NA,NA,NA,NA,NA,"USGS WERC","2 CAAU; 1/3 MOON, PTLY CLDY, BRIGHT, NW10-12, GUST15, MANY XAMU VOCALIZING NEAR SR, 2312 FIRST VOCAL","N",NA
"2006-06-03_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2006-06-03,2006,6,3,2,2006-06-03 20:06:56,2006-06-04 01:24:56,2006-06-03 22:30:00,2006-06-04 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,174.933333333333,16,16,0.0592592592592593,0.0914634146341465,0.5,0.5,NA,NA,NA,NA,NA,"USGS WERC","40% MOON, CLEAR AND BRIGHT, 10-15 KTS GUSTY, MOONSET 01:25, WIND DEAD AT 2:05, XAMU CALLING, 2244 FIRST VOCAL","N",NA
"2006-06-28_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2006-06-28,2006,6,28,1,2006-06-28 20:14:48,2006-06-29 01:32:48,2006-06-28 21:30:00,2006-06-29 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,242.8,22,22,0.0814814814814815,0.0906095551894563,0.181818181818182,0.818181818181818,NA,NA,NA,NA,NA,"USGS WERC","BRPE FLEW THROUGH 2ND PANNEL UP - GAPING HOLE, WIND EAST <5 KTS, CLEAR SLIVER MON SETTING, 2143 FIRST PETREL SEEN, DARK STARY NIGHT, WIND <5 KTS THROUGHOUT","N",NA
"2006-06-29_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2006-06-29,2006,6,29,2,2006-06-29 20:14:49,2006-06-30 01:32:49,2006-06-29 21:30:00,2006-06-29 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,105,105,3,3,0.0285714285714286,0.0285714285714286,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,"USGS WERC","WINDY, CLEAR AND STARY, MOON 1/5, WNW 10KTS","N",NA
"2006-07-26_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2006-07-26,2006,7,26,1,2006-07-26 20:05:11,2006-07-27 01:23:11,2006-07-26 21:00:00,2006-07-27 02:03:00,NA,NA,NA,NA,NA,NA,NA,NA,303,263.183333333333,46,46,0.151815181518152,0.174783104299918,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,"USGS WERC","100% CLOUDS, LOW FOG, WNW <10KTS, STARS OUT 01:15 - CALM","N",NA
"2006-07-27_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2006-07-27,2006,7,27,2,2006-07-27 20:04:28,2006-07-28 01:22:28,2006-07-27 21:00:00,2006-07-28 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,300,262.466666666667,29,29,0.0966666666666667,0.110490220980442,0.448275862068966,0.551724137931034,NA,NA,NA,NA,NA,"USGS WERC","WNW <10KTS, PATCHY FOG, SLIVER MOON SETTING, 5 BOATS ANCHORED CITY LIGHTS, 00:15 CLOUD COVER","N",NA
"2005-05-28_SMI_PI","SMI","PI","PI","Prince Island",34.056323,-120.332024,2005-05-28,2005,5,28,1,2005-05-28 20:06:36,2005-05-29 01:24:36,2005-05-28 22:35:00,2005-05-28 23:00:00,2005-05-28 23:34:00,2005-05-29 02:00:00,NA,NA,NA,NA,NA,NA,171,135.6,45,45,0.263157894736842,0.331858407079646,0.595238095238095,0.404761904761905,NA,NA,NA,NA,NA,"USGS WERC","WIND NW 10-15 OFF PI, 1/2 MOON RISING 1:30 AM","N",NA
"2005-05-29_SMI_PI","SMI","PI","PI","Prince Island",34.056323,-120.332024,2005-05-29,2005,5,29,2,2005-05-29 20:07:14,2005-05-30 01:25:14,2005-05-29 21:57:00,2005-05-30 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,273,208.233333333333,43,43,0.157509157509158,0.206499119577397,0.404761904761905,0.595238095238095,NA,NA,NA,NA,NA,"USGS WERC","WIND NW 15-20 KTS OFF PI, CLEAR SKY","N",NA
"2005-05-31_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2005-05-31,2005,5,31,1,2005-05-31 20:05:19,2005-06-01 01:23:19,2005-05-31 21:30:00,2005-06-01 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,233.316666666667,29,29,0.107407407407407,0.124294592470891,0.178571428571429,0.821428571428571,NA,NA,NA,NA,NA,"USGS WERC","WIND WNW 10-12 KTS, HAZE MOSTLY CLR FOG BUILDING OVER SCI","N",NA
"2005-06-01_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2005-06-01,2005,6,1,2,2005-06-01 20:05:55,2005-06-02 01:23:55,2005-06-01 21:30:00,2005-06-02 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,233.916666666667,51,51,0.188888888888889,0.218026362664766,0.215686274509804,0.784313725490196,NA,NA,NA,NA,NA,"USGS WERC","WIND WSW 5 KTS 100%0C - DARK","N",NA
"2005-07-01_SMI_PI","SMI","PI","PI","Prince Island",34.056323,-120.332024,2005-07-01,2005,7,1,1,2005-07-01 20:17:54,2005-07-02 01:35:54,2005-07-01 22:23:00,2005-07-02 00:28:00,NA,NA,NA,NA,NA,NA,NA,NA,125,125,10,10,0.08,0.08,0.5,0.5,NA,NA,NA,NA,NA,"USGS WERC","100%OC, WINDS <5KTS VARIABLE","N",NA
"2005-07-02_SMI_PI","SMI","PI","PI","Prince Island",34.056323,-120.332024,2005-07-02,2005,7,2,2,2005-07-02 20:17:50,2005-07-03 01:35:50,2005-07-02 21:29:00,2005-07-03 02:35:00,NA,NA,NA,NA,NA,NA,NA,NA,306,246.833333333333,16,16,0.0522875816993464,0.0648210668467253,0.5625,0.4375,NA,NA,NA,NA,NA,"USGS WERC","2 LESP","N",NA
"2005-07-03_SMI_PI","SMI","PI","PI","Prince Island",34.056323,-120.332024,2005-07-03,2005,7,3,3,2005-07-03 20:17:43,2005-07-04 01:35:43,2005-07-03 21:50:00,2005-07-04 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,370,225.716666666667,12,12,0.0324324324324324,0.053163996160378,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,"USGS WERC","1 LESP","N",NA
"2005-07-07_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2005-07-07,2005,7,7,1,2005-07-07 20:13:53,2005-07-08 01:31:53,2005-07-07 21:32:00,2005-07-08 02:48:00,NA,NA,NA,NA,NA,NA,NA,NA,316,239.883333333333,22,22,0.069620253164557,0.091711248523588,0.227272727272727,0.772727272727273,NA,NA,NA,NA,NA,"USGS WERC","2 CAAU; WIND 5-7 NW CLEAR NO MOON, 0 WIND AT 22:30","N",NA
"2005-07-08_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,2005-07-08,2005,7,8,1,2005-07-08 20:10:09,2005-07-09 01:28:09,2005-07-08 21:36:00,2005-07-09 02:36:00,NA,NA,NA,NA,NA,NA,NA,NA,300,232.15,18,18,0.06,0.0775360758130519,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,"USGS WERC","8-10 KTS, MARTHA BROWN AND PAIGE MARTIN","N",NA
"2005-07-08_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,2005-07-08,2005,7,8,1,2005-07-08 20:10:12,2005-07-09 01:28:12,2005-07-08 21:45:00,2005-07-09 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,315,223.2,40,40,0.126984126984127,0.17921146953405,0.775,0.225,NA,NA,NA,NA,NA,"USGS WERC","MINUS 50 MIN VOCAL OFF; 4 BLSP","N",NA
"2005-07-08_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2005-07-08,2005,7,8,2,2005-07-08 20:13:39,2005-07-09 01:31:39,2005-07-08 21:35:00,2005-07-09 03:56:00,NA,NA,NA,NA,NA,NA,NA,NA,381,236.65,34,34,0.089238845144357,0.143672089583774,0.363636363636364,0.636363636363636,NA,NA,NA,NA,NA,"USGS WERC","1 CAAU; CLEAR W WIND 10 KTS, 0 WIND AT 0:30","N",NA
"2005-07-09_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,2005-07-09,2005,7,9,2,2005-07-09 20:09:54,2005-07-10 01:27:54,2005-07-09 23:24:00,2005-07-10 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,246,123.9,21,21,0.0853658536585366,0.169491525423729,0.571428571428571,0.428571428571429,NA,NA,NA,NA,NA,"USGS WERC","1 BLSP","N",NA
"2005-07-09_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,2005-07-09,2005,7,9,2,2005-07-09 20:09:56,2005-07-10 01:27:56,2005-07-09 21:30:00,2005-07-10 03:04:00,NA,NA,NA,NA,NA,NA,NA,NA,334,237.933333333333,23,23,0.0688622754491018,0.0966657326982349,0.695652173913043,0.304347826086957,NA,NA,NA,NA,NA,"USGS WERC","5 BLSP, 1 LESP; WIND <5KTS; 0:30 - 1:30 WET FOG ROLLING IN","N",NA
"2005-07-09_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2005-07-09,2005,7,9,3,2005-07-09 20:13:24,2005-07-10 01:31:24,2005-07-09 21:30:00,2005-07-10 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,330,241.4,23,23,0.0696969696969697,0.0952775476387738,0.347826086956522,0.652173913043478,NA,NA,NA,NA,NA,"USGS WERC","1/8 MOON SETTING, W 7KTS, WIND 15 KTS AT 0:00, 0 WIND 1:40","N",NA
"2005-07-31_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,2005-07-31,2005,7,31,1,2005-07-31 19:57:59,2005-08-01 01:15:59,2005-07-31 21:00:00,2005-08-01 02:04:00,NA,NA,NA,NA,NA,NA,NA,NA,304,255.983333333333,20,20,0.0657894736842105,0.0781300865941794,0.789473684210526,0.210526315789474,NA,NA,NA,NA,NA,"USGS WERC","4 BLSP; WIND 10-15 KTS, THEN CALM BY 0:00; 95% OC","N",NA
"2005-08-01_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,2005-08-01,2005,8,1,2,2005-08-01 19:57:10,2005-08-02 01:15:10,2005-08-01 21:00:00,2005-08-02 02:04:00,NA,NA,NA,NA,NA,NA,NA,NA,304,255.166666666667,27,27,0.0888157894736842,0.105813193990856,0.666666666666667,0.333333333333333,NA,NA,NA,NA,NA,"USGS WERC","1 LESP; 100 OCAST, WNW 5 KTS, CALM AT 22:00","N",NA
"2005-08-02_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,2005-08-02,2005,8,2,1,2005-08-02 19:56:23,2005-08-03 01:14:23,2005-08-02 21:00:00,2005-08-03 02:04:00,NA,NA,NA,NA,NA,NA,NA,NA,304,254.383333333333,16,16,0.0526315789473684,0.0628972023848523,0.6875,0.3125,NA,NA,NA,NA,NA,"USGS WERC","7 BLSP, 1 LESP; 100% OC 0 WIND","N",NA
"2005-08-06_SMI_PI","SMI","PI","PI","Prince Island",34.056323,-120.332024,2005-08-06,2005,8,6,1,2005-08-06 19:59:01,2005-08-07 01:17:01,2005-08-06 21:00:00,2005-08-07 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,285,257.016666666667,12,12,0.0421052631578947,0.0466895791453213,0.833333333333333,0.166666666666667,NA,NA,NA,NA,NA,"USGS WERC","WIND VARIABLE 5 KTS, PARTLY CLDY","N",NA
"2005-08-07_SMI_PI","SMI","PI","PI","Prince Island",34.056323,-120.332024,2005-08-07,2005,8,7,2,2005-08-07 19:58:04,2005-08-08 01:16:04,2005-08-07 21:00:00,2005-08-08 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,285,256.066666666667,15,15,0.0526315789473684,0.0585784951835459,0.466666666666667,0.533333333333333,NA,NA,NA,NA,NA,"USGS WERC","100% OC, CALM","N",NA
"2005-08-09_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2005-08-09,2005,8,9,1,2005-08-09 19:52:56,2005-08-10 01:10:56,2005-08-09 21:00:00,2005-08-10 02:02:00,NA,NA,NA,NA,NA,NA,NA,NA,302,250.933333333333,22,22,0.0728476821192053,0.0876726886291181,0.636363636363636,0.363636363636364,NA,NA,NA,NA,NA,"USGS WERC","MINUS 7 MIN TO CHANGE BATTS; 1/4 MOON SETTING, <5KTS, 50% OC","N",NA
"2005-08-10_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2005-08-10,2005,8,10,1,2005-08-10 19:51:55,2005-08-11 01:09:55,2005-08-10 20:56:00,2005-08-11 01:49:00,NA,NA,NA,NA,NA,NA,NA,NA,293,253.916666666667,18,18,0.0614334470989761,0.0708893994092549,0.588235294117647,0.411764705882353,NA,NA,NA,NA,NA,"USGS WERC","3/8 MOON BROKEN OC, NW 5KTS","N",NA
"2005-06-02_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2005-06-02,2005,6,2,3,2005-06-02 20:06:30,2005-06-03 01:24:30,2005-06-02 21:30:00,2005-06-03 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,270,234.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USGS WERC","WIND LIHGT 5-7 KTS, MOSTLY OVERCAST","N",NA
"2004-06-22_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2004-06-22,2004,6,22,1,2004-06-22 20:14:18,2004-06-23 01:32:18,2004-06-22 21:35:00,2004-06-23 00:17:00,2004-06-23 01:07:00,2004-06-23 01:15:00,2004-06-23 01:59:00,2004-06-23 02:13:00,NA,NA,NA,NA,184,170,31,31,0.168478260869565,0.182352941176471,0.419354838709677,0.580645161290323,NA,NA,NA,NA,NA,"USGS WERC",NA,"N",NA
"2004-06-23_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2004-06-23,2004,6,23,2,2004-06-23 20:14:27,2004-06-24 01:32:27,2004-06-23 21:30:00,2004-06-23 23:33:00,2004-06-24 00:00:00,2004-06-24 00:58:00,2004-06-24 01:24:00,2004-06-24 01:43:00,2004-06-24 02:10:00,2004-06-24 02:31:00,2004-06-24 03:00:00,2004-06-24 03:10:00,231,189.45,48,48,0.207792207792208,0.253365003958828,0.291666666666667,0.708333333333333,NA,NA,NA,NA,NA,"USGS WERC","BRPE knocked net down","N",NA
"2004-06-24_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2004-06-24,2004,6,24,3,2004-06-24 20:14:34,2004-06-25 01:32:34,2004-06-24 21:30:00,2004-06-24 22:55:00,2004-06-24 23:43:00,2004-06-25 01:00:00,2004-06-25 01:15:00,2004-06-25 01:56:00,NA,NA,NA,NA,203,179.566666666667,20,20,0.0985221674876847,0.111379246333766,0.55,0.45,NA,NA,NA,NA,NA,"USGS WERC","wind billowing net - moved from SR1 to SR2 (sites grouped in CPUE)","N",NA
"2004-07-17_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,2004-07-17,2004,7,17,1,2004-07-17 20:06:50,2004-07-18 01:24:50,2004-07-17 21:31:00,2004-07-17 23:59:00,2004-07-18 00:40:00,2004-07-18 02:36:00,NA,NA,NA,NA,NA,NA,264,192.833333333333,41,41,0.15530303030303,0.212618841832325,0.439024390243902,0.560975609756098,NA,NA,NA,NA,NA,"USGS WERC","CLEAR 0 MOON, WIND W- NW 10 KTS","N",NA
"2004-07-18_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,2004-07-18,2004,7,18,2,2004-07-18 20:06:20,2004-07-19 01:24:20,2004-07-18 21:31:00,2004-07-19 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,299,233.333333333333,27,27,0.0903010033444816,0.115714285714286,0.576923076923077,0.423076923076923,NA,NA,NA,NA,NA,"USGS WERC","MINUS 5 MINUTES VOCAL OFF; WNW 10 KTS SLIVER MOON","N",NA
"2004-07-18_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,2004-07-18,2004,7,18,1,2004-07-18 20:06:23,2004-07-19 01:24:23,2004-07-18 21:45:00,2004-07-18 23:49:00,2004-07-19 00:30:00,2004-07-19 01:40:00,2004-07-19 02:00:00,2004-07-19 02:41:00,NA,NA,NA,NA,235,178.383333333333,47,47,0.2,0.26347752966458,0.617021276595745,0.382978723404255,NA,NA,NA,NA,NA,"USGS WERC","WNW 10 KTS SLIVER MOON, CLEAR","N",NA
"2004-07-19_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,2004-07-19,2004,7,19,2,2004-07-19 20:05:52,2004-07-20 01:23:52,2004-07-19 21:30:00,2004-07-20 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,300,233.866666666667,27,27,0.09,0.115450399087799,0.555555555555556,0.444444444444444,NA,NA,NA,NA,NA,"USGS WERC","MINUS 5 MINUTES VOCAL OFF; W <15 KTS CLEAR, SLIVER MOON SETTING","N",NA
"2004-07-21_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2004-07-21,2004,7,21,1,2004-07-21 20:08:04,2004-07-22 01:26:04,2004-07-21 21:30:00,2004-07-22 00:39:00,2004-07-22 02:35:00,2004-07-22 02:50:00,NA,NA,NA,NA,NA,NA,204,189,28,28,0.137254901960784,0.148148148148148,0.392857142857143,0.607142857142857,NA,NA,NA,NA,NA,"USGS WERC","CLEAR 1/5 MOON FOG IN SBCH, WIND NE 7 KTS","N",NA
"2004-07-22_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2004-07-22,2004,7,22,2,2004-07-22 20:07:28,2004-07-23 01:25:28,2004-07-22 21:30:00,2004-07-23 03:05:00,NA,NA,NA,NA,NA,NA,NA,NA,335,235.466666666667,52,52,0.155223880597015,0.22083805209513,0.403846153846154,0.596153846153846,NA,NA,NA,NA,NA,"USGS WERC","CLEAR WIND WNW 5 KTS, 3/5 MOON SETTING","N",NA
"2004-08-14_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,2004-08-14,2004,8,14,1,2004-08-14 19:44:28,2004-08-15 01:02:28,2004-08-14 21:30:00,2004-08-15 02:33:00,NA,NA,NA,NA,NA,NA,NA,NA,303,212.466666666667,7,7,0.0231023102310231,0.0329463445246313,0.714285714285714,0.285714285714286,NA,NA,NA,NA,NA,"USGS WERC","TOP PANNEL BLOWN - 1.0 M SQ., 2 BLSP; NW 5-10 KTS, MOSTLY CLEAR - PATCHY FOG, 0 MOON","N",NA
"2004-08-15_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,2004-08-15,2004,8,15,2,2004-08-15 19:43:23,2004-08-16 01:01:23,2004-08-15 21:36:00,2004-08-16 01:34:00,NA,NA,NA,NA,NA,NA,NA,NA,238,205.383333333333,13,13,0.0546218487394958,0.0632962752576484,0.333333333333333,0.666666666666667,NA,NA,NA,NA,NA,"USGS WERC","TOP PANNEL BLOWN - 1.0 M SQ., 1 BLSP","N",NA
"2004-08-15_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,2004-08-15,2004,8,15,1,2004-08-15 19:43:25,2004-08-16 01:01:25,2004-08-15 21:03:00,2004-08-16 02:31:00,NA,NA,NA,NA,NA,NA,NA,NA,328,238.416666666667,17,17,0.0518292682926829,0.071303739951066,0.588235294117647,0.411764705882353,NA,NA,NA,NA,NA,"USGS WERC","MINUS 2 MINUTES VOCAL OFF, WIND VAR <10KTS, PARTIAL FOG, 0 MOON, 0 WIND > 00:30","N",NA
"2004-08-16_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,2004-08-16,2004,8,16,3,2004-08-16 19:42:16,2004-08-17 01:00:16,2004-08-16 21:30:00,2004-08-17 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,240,210.266666666667,4,4,0.0166666666666667,0.0190234622701331,0.5,0.5,NA,NA,NA,NA,NA,"USGS WERC","MINUS 5 MIN., 4 BLSP - CALM","N",NA
"2004-08-16_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,2004-08-16,2004,8,16,2,2004-08-16 19:42:19,2004-08-17 01:00:19,2004-08-16 21:00:00,2004-08-17 02:37:00,NA,NA,NA,NA,NA,NA,NA,NA,337,240.316666666667,12,12,0.0356083086053412,0.0499341147097579,0.909090909090909,0.0909090909090909,NA,NA,NA,NA,NA,"USGS WERC","1 LESP, 6 BLSP, CLEAR PATCHY FOG, 0 MOON WIND W 5 KTS","N",NA
"2004-08-18_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2004-08-18,2004,8,18,1,2004-08-18 19:42:52,2004-08-19 01:00:52,2004-08-18 20:51:00,2004-08-19 02:31:00,NA,NA,NA,NA,NA,NA,NA,NA,340,249.866666666667,19,19,0.0558823529411765,0.0760405549626467,0.578947368421053,0.421052631578947,NA,NA,NA,NA,NA,"USGS WERC","1 LESP; 100 OCAST, 0 MOON, WIND W 5KTS","N",NA
"2004-08-19_SCI_SR","SCI","SR","SR","Scorpion Rock",34.047666,-119.547674,2004-08-19,2004,8,19,2,2004-08-19 19:41:41,2004-08-20 00:59:41,2004-08-19 20:45:00,2004-08-20 02:31:00,NA,NA,NA,NA,NA,NA,NA,NA,346,254.683333333333,23,23,0.0664739884393064,0.0903082259014464,0.363636363636364,0.636363636363636,NA,"24 x 2.6",NA,NA,"2 CD players","USGS WERC","MOSTLY CLEAR, 0 MOON, WIND WEST 5-10 KTS - 2 NETS, 2 CD PLAYERS SET UP","Y","2 nets open, assumed (2) 12 x 2.6"
"1999-05-12_SBI_WCliffs","SBI","SBI","WCliffs","West Cliffs",33.477633,-119.042881,1999-05-12,1999,5,12,1,1999-05-12 19:48:22,1999-05-13 01:06:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,0,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)","Duration 2 hours re 1999 PRBO report","Y","No net open time"
"1999-05-21_SBI_ESP","SBI","SBI","ESP","Elephant Seal Point",33.482528,-119.041599,1999-05-21,1999,5,21,1,1999-05-21 19:55:01,1999-05-22 01:13:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,0.666666666666667,0.333333333333333,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)","Duration 3 hours re 1999 PRBO report. Squid boat with bright lights arrived offshore ~1/2 mile 00:45 until 1:30","Y","No net open time"
"1999-06-10_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,1999-06-10,1999,6,10,1,1999-06-10 20:06:50,1999-06-11 01:24:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,22,NA,NA,0.545454545454545,0.454545454545455,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)","Duration 3 hours re 1999 PRBO report. ","Y","No net open time"
"1999-06-11_SBI_WCliffs","SBI","SBI","WCliffs","West Cliffs",33.477633,-119.042881,1999-06-11,1999,6,11,1,1999-06-11 20:07:17,1999-06-12 01:25:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,18,NA,NA,0.444444444444444,0.555555555555556,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)","Duration 3 hours re 1999 PRBO report","Y","No net open time"
"1999-07-14_SBI_AP","SBI","SBI","AP","Arch Point",33.487622,-119.028535,1999-07-14,1999,7,14,1,1999-07-14 20:08:25,1999-07-15 01:26:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,0.4,0.6,38,"12 x 2.6","ASSP",NA,"Regular sized cassette tape player with no external speakers","PRBO (Point Blue Conservation Science)","19 BLSP! Duration 3 hours re 1999 PRBO report","Y","No net open time"
